N,p,q,N_binary,p_binary,N_bits,p_bits
7394,2,3697,01110011100010,0000010,14,7
7397,13,569,01110011100101,0001101,14,7
7401,3,2467,01110011101001,0000011,14,7
7402,2,3701,01110011101010,0000010,14,7
7403,11,673,01110011101011,0001011,14,7
7405,5,1481,01110011101101,0000101,14,7
7409,31,239,01110011110001,0011111,14,7
7415,5,1483,01110011110111,0000101,14,7
7418,2,3709,01110011111010,0000010,14,7
7419,3,2473,01110011111011,0000011,14,7
7421,41,181,01110011111101,0101001,14,7
7423,13,571,01110011111111,0001101,14,7
7427,7,1061,01110100000011,0000111,14,7
7431,3,2477,01110100000111,0000011,14,7
7435,5,1487,01110100001011,0000101,14,7
7438,2,3719,01110100001110,0000010,14,7
7439,43,173,01110100001111,0101011,14,7
7441,7,1063,01110100010001,0000111,14,7
7445,5,1489,01110100010101,0000101,14,7
7447,11,677,01110100010111,0001011,14,7
7453,29,257,01110100011101,0011101,14,7
7454,2,3727,01110100011110,0000010,14,7
7463,17,439,01110100100111,0010001,14,7
7465,5,1493,01110100101001,0000101,14,7
7466,2,3733,01110100101010,0000010,14,7
7471,31,241,01110100101111,0011111,14,7
7478,2,3739,01110100110110,0000010,14,7
7483,7,1069,01110100111011,0000111,14,7
7493,59,127,01110101000101,0111011,14,7
7495,5,1499,01110101000111,0000101,14,7
7501,13,577,01110101001101,0001101,14,7
7509,3,2503,01110101010101,0000011,14,7
7513,11,683,01110101011001,0001011,14,7
7519,73,103,01110101011111,1001001,14,7
7522,2,3761,01110101100010,0000010,14,7
7531,17,443,01110101101011,0010001,14,7
7534,2,3767,01110101101110,0000010,14,7
7538,2,3769,01110101110010,0000010,14,7
7543,19,397,01110101110111,0010011,14,7
7555,5,1511,01110110000011,0000101,14,7
7558,2,3779,01110110000110,0000010,14,7
7563,3,2521,01110110001011,0000011,14,7
7571,67,113,01110110010011,1000011,14,7
7586,2,3793,01110110100010,0000010,14,7
7593,3,2531,01110110101001,0000011,14,7
7594,2,3797,01110110101010,0000010,14,7
7597,71,107,01110110101101,1000111,14,7
7601,11,691,01110110110001,0001011,14,7
7606,2,3803,01110110110110,0000010,14,7
7609,7,1087,01110110111001,0000111,14,7
7613,23,331,01110110111101,0010111,14,7
7615,5,1523,01110110111111,0000101,14,7
7617,3,2539,01110111000001,0000011,14,7
7619,19,401,01110111000011,0010011,14,7
7627,29,263,01110111001011,0011101,14,7
7629,3,2543,01110111001101,0000011,14,7
7631,13,587,01110111001111,0001101,14,7
7633,17,449,01110111010001,0010001,14,7
7637,7,1091,01110111010101,0000111,14,7
7642,2,3821,01110111011010,0000010,14,7
7646,2,3823,01110111011110,0000010,14,7
7647,3,2549,01110111011111,0000011,14,7
7651,7,1093,01110111100011,0000111,14,7
7653,3,2551,01110111100101,0000011,14,7
7655,5,1531,01110111100111,0000101,14,7
7661,47,163,01110111101101,0101111,14,7
7663,79,97,01110111101111,1001111,14,7
7666,2,3833,01110111110010,0000010,14,7
7671,3,2557,01110111110111,0000011,14,7
7679,7,1097,01110111111111,0000111,14,7
7694,2,3847,01111000001110,0000010,14,7
7697,43,179,01111000010001,0101011,14,7
7702,2,3851,01111000010110,0000010,14,7
7706,2,3853,01111000011010,0000010,14,7
7709,13,593,01111000011101,0001101,14,7
7711,11,701,01111000011111,0001011,14,7
7715,5,1543,01111000100011,0000101,14,7
7721,7,1103,01111000101001,0000111,14,7
7726,2,3863,01111000101110,0000010,14,7
7729,59,131,01111000110001,0111011,14,7
7737,3,2579,01111000111001,0000011,14,7
7739,71,109,01111000111011,1000111,14,7
7745,5,1549,01111001000001,0000101,14,7
7747,61,127,01111001000011,0111101,14,7
7751,23,337,01111001000111,0010111,14,7
7754,2,3877,01111001001010,0000010,14,7
7762,2,3881,01111001010010,0000010,14,7
7763,7,1109,01111001010011,0000111,14,7
7765,5,1553,01111001010101,0000101,14,7
7769,17,457,01111001011001,0010001,14,7
7771,19,409,01111001011011,0010011,14,7
7773,3,2591,01111001011101,0000011,14,7
7778,2,3889,01111001100010,0000010,14,7
7779,3,2593,01111001100011,0000011,14,7
7781,31,251,01111001100101,0011111,14,7
7783,43,181,01111001100111,0101011,14,7
7787,13,599,01111001101011,0001101,14,7
7795,5,1559,01111001110011,0000101,14,7
7799,11,709,01111001110111,0001011,14,7
7801,29,269,01111001111001,0011101,14,7
7807,37,211,01111001111111,0100101,14,7
7811,73,107,01111010000011,1001001,14,7
7813,13,601,01111010000101,0001101,14,7
7814,2,3907,01111010000110,0000010,14,7
7819,7,1117,01111010001011,0000111,14,7
7822,2,3911,01111010001110,0000010,14,7
7827,3,2609,01111010010011,0000011,14,7
7831,41,191,01111010010111,0101001,14,7
7834,2,3917,01111010011010,0000010,14,7
7835,5,1567,01111010011011,0000101,14,7
7837,17,461,01111010011101,0010001,14,7
7838,2,3919,01111010011110,0000010,14,7
7846,2,3923,01111010100110,0000010,14,7
7849,47,167,01111010101001,0101111,14,7
7851,3,2617,01111010101011,0000011,14,7
7855,5,1571,01111010101111,0000101,14,7
7858,2,3929,01111010110010,0000010,14,7
7859,29,271,01111010110011,0011101,14,7
7861,7,1123,01111010110101,0000111,14,7
7862,2,3931,01111010110110,0000010,14,7
7863,3,2621,01111010110111,0000011,14,7
7871,17,463,01111010111111,0010001,14,7
7886,2,3943,01111011001110,0000010,14,7
7891,13,607,01111011010011,0001101,14,7
7894,2,3947,01111011010110,0000010,14,7
7895,5,1579,01111011010111,0000101,14,7
7897,53,149,01111011011001,0110101,14,7
7899,3,2633,01111011011011,0000011,14,7
7903,7,1129,01111011011111,0000111,14,7
7909,11,719,01111011100101,0001011,14,7
7913,41,193,01111011101001,0101001,14,7
7915,5,1583,01111011101011,0000101,14,7
7921,89,89,01111011110001,1011001,14,7
7934,2,3967,01111011111110,0000010,14,7
7939,17,467,01111100000011,0010001,14,7
7941,3,2647,01111100000101,0000011,14,7
7957,73,109,01111100010101,1001001,14,7
7961,19,419,01111100011001,0010011,14,7
7967,31,257,01111100011111,0011111,14,7
7969,13,613,01111100100001,0001101,14,7
7971,3,2657,01111100100011,0000011,14,7
7977,3,2659,01111100101001,0000011,14,7
7978,2,3989,01111100101010,0000010,14,7
7979,79,101,01111100101011,1001111,14,7
7981,23,347,01111100101101,0010111,14,7
7985,5,1597,01111100110001,0000101,14,7
7989,3,2663,01111100110101,0000011,14,7
7991,61,131,01111100110111,0111101,14,7
7997,11,727,01111100111101,0001011,14,7
7999,19,421,01111100111111,0010011,14,7
8002,2,4001,01111101000010,0000010,14,7
8003,53,151,01111101000011,0110101,14,7
8005,5,1601,01111101000101,0000101,14,7
8006,2,4003,01111101000110,0000010,14,7
8013,3,2671,01111101001101,0000011,14,7
8014,2,4007,01111101001110,0000010,14,7
8021,13,617,01111101010101,0001101,14,7
8023,71,113,01111101010111,1000111,14,7
8026,2,4013,01111101011010,0000010,14,7
8027,23,349,01111101011011,0010111,14,7
8031,3,2677,01111101011111,0000011,14,7
8033,29,277,01111101100001,0011101,14,7
8035,5,1607,01111101100011,0000101,14,7
8038,2,4019,01111101100110,0000010,14,7
8042,2,4021,01111101101010,0000010,14,7
8045,5,1609,01111101101101,0000101,14,7
8047,13,619,01111101101111,0001101,14,7
8049,3,2683,01111101110001,0000011,14,7
8051,83,97,01111101110011,1010011,14,7
8054,2,4027,01111101110110,0000010,14,7
8057,7,1151,01111101111001,0000111,14,7
8061,3,2687,01111101111101,0000011,14,7
8063,11,733,01111101111111,0001011,14,7
8065,5,1613,01111110000001,0000101,14,7
8067,3,2689,01111110000011,0000011,14,7
8071,7,1153,01111110000111,0000111,14,7
8077,41,197,01111110001101,0101001,14,7
8079,3,2693,01111110001111,0000011,14,7
8083,59,137,01111110010011,0111011,14,7
8095,5,1619,01111110011111,0000101,14,7
8097,3,2699,01111110100001,0000011,14,7
8098,2,4049,01111110100010,0000010,14,7
8102,2,4051,01111110100110,0000010,14,7
8105,5,1621,01111110101001,0000101,14,7
8114,2,4057,01111110110010,0000010,14,7
8119,23,353,01111110110111,0010111,14,7
8121,3,2707,01111110111001,0000011,14,7
8129,11,739,01111111000001,0001011,14,7
8131,47,173,01111111000011,0101111,14,7
8133,3,2711,01111111000101,0000011,14,7
8135,5,1627,01111111000111,0000101,14,7
8137,79,103,01111111001001,1001111,14,7
8139,3,2713,01111111001011,0000011,14,7
8141,7,1163,01111111001101,0000111,14,7
8143,17,479,01111111001111,0010001,14,7
8146,2,4073,01111111010010,0000010,14,7
8149,29,281,01111111010101,0011101,14,7
8153,31,263,01111111011001,0011111,14,7
8157,3,2719,01111111011101,0000011,14,7
8158,2,4079,01111111011110,0000010,14,7
8159,41,199,01111111011111,0101001,14,7
8173,11,743,01111111101101,0001011,14,7
8182,2,4091,01111111110110,0000010,14,7
8185,5,1637,01111111111001,0000101,14,7
8186,2,4093,01111111111010,0000010,14,7
8187,3,2729,01111111111011,0000011,14,7
8189,19,431,01111111111101,0010011,14,7
8193,3,2731,10000000000001,0000011,14,7
8197,7,1171,10000000000101,0000111,14,7
8198,2,4099,10000000000110,0000010,14,7
8201,59,139,10000000001001,0111011,14,7
8203,13,631,10000000001011,0001101,14,7
8207,29,283,10000000001111,0011101,14,7
8213,43,191,10000000010101,0101011,14,7
8222,2,4111,10000000011110,0000010,14,7
8223,3,2741,10000000011111,0000011,14,7
8227,19,433,10000000100011,0010011,14,7
8247,3,2749,10000000110111,0000011,14,7
8249,73,113,10000000111001,1001001,14,7
8251,37,223,10000000111011,0100101,14,7
8254,2,4127,10000000111110,0000010,14,7
8257,23,359,10000001000001,0010111,14,7
8258,2,4129,10000001000010,0000010,14,7
8259,3,2753,10000001000011,0000011,14,7
8261,11,751,10000001000101,0001011,14,7
8266,2,4133,10000001001010,0000010,14,7
8267,7,1181,10000001001011,0000111,14,7
8278,2,4139,10000001010110,0000010,14,7
8279,17,487,10000001010111,0010001,14,7
8285,5,1657,10000001011101,0000101,14,7
8299,43,193,10000001101011,0101011,14,7
8301,3,2767,10000001101101,0000011,14,7
8306,2,4153,10000001110010,0000010,14,7
8309,7,1187,10000001110101,0000111,14,7
8314,2,4157,10000001111010,0000010,14,7
8315,5,1663,10000001111011,0000101,14,7
8318,2,4159,10000001111110,0000010,14,7
8321,53,157,10000010000001,0110101,14,7
8327,11,757,10000010000111,0001011,14,7
8331,3,2777,10000010001011,0000011,14,7
8333,13,641,10000010001101,0001101,14,7
8335,5,1667,10000010001111,0000101,14,7
8339,31,269,10000010010011,0011111,14,7
8341,19,439,10000010010101,0010011,14,7
8345,5,1669,10000010011001,0000101,14,7
8347,17,491,10000010011011,0010001,14,7
8351,7,1193,10000010011111,0000111,14,7
8354,2,4177,10000010100010,0000010,14,7
8357,61,137,10000010100101,0111101,14,7
8359,13,643,10000010100111,0001101,14,7
8367,3,2789,10000010101111,0000011,14,7
8371,11,761,10000010110011,0001011,14,7
8373,3,2791,10000010110101,0000011,14,7
8383,83,101,10000010111111,1010011,14,7
8391,3,2797,10000011000111,0000011,14,7
8399,37,227,10000011001111,0100101,14,7
8401,31,271,10000011010001,0011111,14,7
8402,2,4201,10000011010010,0000010,14,7
8403,3,2801,10000011010011,0000011,14,7
8407,7,1201,10000011010111,0000111,14,7
8409,3,2803,10000011011001,0000011,14,7
8411,13,647,10000011011011,0001101,14,7
8413,47,179,10000011011101,0101111,14,7
8417,19,443,10000011100001,0010011,14,7
8422,2,4211,10000011100110,0000010,14,7
8434,2,4217,10000011110010,0000010,14,7
8438,2,4219,10000011110110,0000010,14,7
8441,23,367,10000011111001,0010111,14,7
8453,79,107,10000100000101,1001111,14,7
8457,3,2819,10000100001001,0000011,14,7
8458,2,4229,10000100001010,0000010,14,7
8459,11,769,10000100001011,0001011,14,7
8462,2,4231,10000100001110,0000010,14,7
8465,5,1693,10000100010001,0000101,14,7
8471,43,197,10000100010111,0101011,14,7
8473,37,229,10000100011001,0100101,14,7
8479,61,139,10000100011111,0111101,14,7
8482,2,4241,10000100100010,0000010,14,7
8483,17,499,10000100100011,0010001,14,7
8485,5,1697,10000100100101,0000101,14,7
8486,2,4243,10000100100110,0000010,14,7
8489,13,653,10000100101001,0001101,14,7
8491,7,1213,10000100101011,0000111,14,7
8495,5,1699,10000100101111,0000101,14,7
8497,29,293,10000100110001,0011101,14,7
8499,3,2833,10000100110011,0000011,14,7
8503,11,773,10000100110111,0001011,14,7
8506,2,4253,10000100111010,0000010,14,7
8507,47,181,10000100111011,0101111,14,7
8509,67,127,10000100111101,1000011,14,7
8511,3,2837,10000100111111,0000011,14,7
8518,2,4259,10000101000110,0000010,14,7
8519,7,1217,10000101000111,0000111,14,7
8522,2,4261,10000101001010,0000010,14,7
8529,3,2843,10000101010001,0000011,14,7
8531,19,449,10000101010011,0010011,14,7
8542,2,4271,10000101011110,0000010,14,7
8545,5,1709,10000101100001,0000101,14,7
8546,2,4273,10000101100010,0000010,14,7
8549,83,103,10000101100101,1010011,14,7
8551,17,503,10000101100111,0010001,14,7
8553,3,2851,10000101101001,0000011,14,7
8557,43,199,10000101101101,0101011,14,7
8561,7,1223,10000101110001,0000111,14,7
8566,2,4283,10000101110110,0000010,14,7
8567,13,659,10000101110111,0001101,14,7
8571,3,2857,10000101111011,0000011,14,7
8578,2,4289,10000110000010,0000010,14,7
8579,23,373,10000110000011,0010111,14,7
8583,3,2861,10000110000111,0000011,14,7
8587,31,277,10000110001011,0011111,14,7
8593,13,661,10000110010001,0001101,14,7
8594,2,4297,10000110010010,0000010,14,7
8603,7,1229,10000110011011,0000111,14,7
8605,5,1721,10000110011101,0000101,14,7
8611,79,109,10000110100011,1001111,14,7
8615,5,1723,10000110100111,0000101,14,7
8617,7,1231,10000110101001,0000111,14,7
8621,37,233,10000110101101,0100101,14,7
8633,89,97,10000110111001,1011001,14,7
8637,3,2879,10000110111101,0000011,14,7
8639,53,163,10000110111111,0110101,14,7
8651,41,211,10000111001011,0101001,14,7
8653,17,509,10000111001101,0010001,14,7
8654,2,4327,10000111001110,0000010,14,7
8657,11,787,10000111010001,0001011,14,7
8659,7,1237,10000111010011,0000111,14,7
8661,3,2887,10000111010101,0000011,14,7
8665,5,1733,10000111011001,0000101,14,7
8674,2,4337,10000111100010,0000010,14,7
8678,2,4339,10000111100110,0000010,14,7
8683,19,457,10000111101011,0010011,14,7
8691,3,2897,10000111110011,0000011,14,7
8698,2,4349,10000111111010,0000010,14,7
8705,5,1741,10001000000001,0000101,14,7
8709,3,2903,10001000000101,0000011,14,7
8711,31,281,10001000000111,0011111,14,7
8714,2,4357,10001000001010,0000010,14,7
8717,23,379,10001000001101,0010111,14,7
8726,2,4363,10001000010110,0000010,14,7
8727,3,2909,10001000010111,0000011,14,7
8735,5,1747,10001000011111,0000101,14,7
8743,7,1249,10001000100111,0000111,14,7
8746,2,4373,10001000101010,0000010,14,7
8749,13,673,10001000101101,0001101,14,7
8751,3,2917,10001000101111,0000011,14,7
8759,19,461,10001000110111,0010011,14,7
8765,5,1753,10001000111101,0000101,14,7
8767,11,797,10001000111111,0001011,14,7
8773,31,283,10001001000101,0011111,14,7
8777,67,131,10001001001001,1000011,14,7
8781,3,2927,10001001001101,0000011,14,7
8782,2,4391,10001001001110,0000010,14,7
8791,59,149,10001001010111,0111011,14,7
8794,2,4397,10001001011010,0000010,14,7
8795,5,1759,10001001011011,0000101,14,7
8797,19,463,10001001011101,0010011,14,7
8801,13,677,10001001100001,0001101,14,7
8809,23,383,10001001101001,0010111,14,7
8813,7,1259,10001001101101,0000111,14,7
8817,3,2939,10001001110001,0000011,14,7
8818,2,4409,10001001110010,0000010,14,7
8842,2,4421,10001010001010,0000010,14,7
8843,37,239,10001010001011,0100101,14,7
8846,2,4423,10001010001110,0000010,14,7
8851,53,167,10001010010011,0110101,14,7
8857,17,521,10001010011001,0010001,14,7
8859,3,2953,10001010011011,0000011,14,7
8871,3,2957,10001010100111,0000011,14,7
8873,19,467,10001010101001,0010011,14,7
8879,13,683,10001010101111,0001101,14,7
8881,83,107,10001010110001,1010011,14,7
8882,2,4441,10001010110010,0000010,14,7
8885,5,1777,10001010110101,0000101,14,7
8889,3,2963,10001010111001,0000011,14,7
8891,17,523,10001010111011,0010001,14,7
8894,2,4447,10001010111110,0000010,14,7
8899,11,809,10001011000011,0001011,14,7
8902,2,4451,10001011000110,0000010,14,7
8903,29,307,10001011000111,0011101,14,7
8907,3,2969,10001011001011,0000011,14,7
8909,59,151,10001011001101,0111011,14,7
8913,3,2971,10001011010001,0000011,14,7
8914,2,4457,10001011010010,0000010,14,7
8915,5,1783,10001011010011,0000101,14,7
8917,37,241,10001011010101,0100101,14,7
8921,11,811,10001011011001,0001011,14,7
8926,2,4463,10001011011110,0000010,14,7
8927,79,113,10001011011111,1001111,14,7
8935,5,1787,10001011100111,0000101,14,7
8939,7,1277,10001011101011,0000111,14,7
8945,5,1789,10001011110001,0000101,14,7
8947,23,389,10001011110011,0010111,14,7
8953,7,1279,10001011111001,0000111,14,7
8962,2,4481,10001100000010,0000010,14,7
8966,2,4483,10001100000110,0000010,14,7
8977,47,191,10001100010001,0101111,14,7
8981,7,1283,10001100010101,0000111,14,7
8983,13,691,10001100010111,0001101,14,7
8986,2,4493,10001100011010,0000010,14,7
8989,89,101,10001100011101,1011001,14,7
8997,3,2999,10001100100101,0000011,14,7
9003,3,3001,10001100101011,0000011,14,7
9005,5,1801,10001100101101,0000101,14,7
9014,2,4507,10001100110110,0000010,14,7
9017,71,127,10001100111001,1000111,14,7
9019,29,311,10001100111011,0011101,14,7
9023,7,1289,10001100111111,0000111,14,7
9026,2,4513,10001101000010,0000010,14,7
9031,11,821,10001101000111,0001011,14,7
9033,3,3011,10001101001001,0000011,14,7
9034,2,4517,10001101001010,0000010,14,7
9037,7,1291,10001101001101,0000111,14,7
9038,2,4519,10001101001110,0000010,14,7
9046,2,4523,10001101010110,0000010,14,7
9047,83,109,10001101010111,1010011,14,7
9053,11,823,10001101011101,0001011,14,7
9055,5,1811,10001101011111,0000101,14,7
9057,3,3019,10001101100001,0000011,14,7
9069,3,3023,10001101101101,0000011,14,7
9071,47,193,10001101101111,0101111,14,7
9073,43,211,10001101110001,0101011,14,7
9077,29,313,10001101110101,0011101,14,7
9079,7,1297,10001101110111,0000111,14,7
9083,31,293,10001101111011,0011111,14,7
9089,61,149,10001110000001,0111101,14,7
9094,2,4547,10001110000110,0000010,14,7
9097,11,827,10001110001001,0001011,14,7
9098,2,4549,10001110001010,0000010,14,7
9101,19,479,10001110001101,0010011,14,7
9107,7,1301,10001110010011,0000111,14,7
9111,3,3037,10001110010111,0000011,14,7
9113,13,701,10001110011001,0001101,14,7
9115,5,1823,10001110011011,0000101,14,7
9119,11,829,10001110011111,0001011,14,7
9121,7,1303,10001110100001,0000111,14,7
9122,2,4561,10001110100010,0000010,14,7
9123,3,3041,10001110100011,0000011,14,7
9131,23,397,10001110101011,0010111,14,7
9134,2,4567,10001110101110,0000010,14,7
9143,41,223,10001110110111,0101001,14,7
9147,3,3049,10001110111011,0000011,14,7
9149,7,1307,10001110111101,0000111,14,7
9155,5,1831,10001111000011,0000101,14,7
9166,2,4583,10001111001110,0000010,14,7
9167,89,103,10001111001111,1011001,14,7
9169,53,173,10001111010001,0110101,14,7
9179,67,137,10001111011011,1000011,14,7
9182,2,4591,10001111011110,0000010,14,7
9183,3,3061,10001111011111,0000011,14,7
9193,29,317,10001111101001,0011101,14,7
9194,2,4597,10001111101010,0000010,14,7
9197,17,541,10001111101101,0010001,14,7
9201,3,3067,10001111110001,0000011,14,7
9206,2,4603,10001111110110,0000010,14,7
9211,61,151,10001111111011,0111101,14,7
9217,13,709,10010000000001,0001101,14,7
9223,23,401,10010000000111,0010111,14,7
9229,11,839,10010000001101,0001011,14,7
9233,7,1319,10010000010001,0000111,14,7
9235,5,1847,10010000010011,0000101,14,7
9237,3,3079,10010000010101,0000011,14,7
9242,2,4621,10010000011010,0000010,14,7
9247,7,1321,10010000011111,0000111,14,7
9249,3,3083,10010000100001,0000011,14,7
9253,19,487,10010000100101,0010011,14,7
9259,47,197,10010000101011,0101111,14,7
9263,59,157,10010000101111,0111011,14,7
9267,3,3089,10010000110011,0000011,14,7
9271,73,127,10010000110111,1001001,14,7
9274,2,4637,10010000111010,0000010,14,7
9278,2,4639,10010000111110,0000010,14,7
9286,2,4643,10010001000110,0000010,14,7
9287,37,251,10010001000111,0100101,14,7
9289,7,1327,10010001001001,0000111,14,7
9298,2,4649,10010001010010,0000010,14,7
9299,17,547,10010001010011,0010001,14,7
9301,71,131,10010001010101,1000111,14,7
9302,2,4651,10010001010110,0000010,14,7
9305,5,1861,10010001011001,0000101,14,7
9307,41,227,10010001011011,0101001,14,7
9313,67,139,10010001100001,1000011,14,7
9314,2,4657,10010001100010,0000010,14,7
9326,2,4663,10010001101110,0000010,14,7
9327,3,3109,10010001101111,0000011,14,7
9329,19,491,10010001110001,0010011,14,7
9335,5,1867,10010001110111,0000101,14,7
9346,2,4673,10010010000010,0000010,14,7
9347,13,719,10010010000011,0001101,14,7
9353,47,199,10010010001001,0101111,14,7
9355,5,1871,10010010001011,0000101,14,7
9357,3,3119,10010010001101,0000011,14,7
9358,2,4679,10010010001110,0000010,14,7
9363,3,3121,10010010010011,0000011,14,7
9365,5,1873,10010010010101,0000101,14,7
9379,83,113,10010010100011,1010011,14,7
9382,2,4691,10010010100110,0000010,14,7
9383,11,853,10010010100111,0001011,14,7
9385,5,1877,10010010101001,0000101,14,7
9389,41,229,10010010101101,0101001,14,7
9395,5,1879,10010010110011,0000101,14,7
9406,2,4703,10010010111110,0000010,14,7
9407,23,409,10010010111111,0010111,14,7
9409,97,97,10010011000001,1100001,14,7
9411,3,3137,10010011000011,0000011,14,7
9427,11,857,10010011010011,0001011,14,7
9442,2,4721,10010011100010,0000010,14,7
9445,5,1889,10010011100101,0000101,14,7
9446,2,4723,10010011100110,0000010,14,7
9449,11,859,10010011101001,0001011,14,7
9451,13,727,10010011101011,0001101,14,7
9458,2,4729,10010011110010,0000010,14,7
9466,2,4733,10010011111010,0000010,14,7
9469,17,557,10010011111101,0010001,14,7
9481,19,499,10010100001001,0010011,14,7
9487,53,179,10010100001111,0110101,14,7
9489,3,3163,10010100010001,0000011,14,7
9493,11,863,10010100010101,0001011,14,7
9501,3,3167,10010100011101,0000011,14,7
9502,2,4751,10010100011110,0000010,14,7
9505,5,1901,10010100100001,0000101,14,7
9507,3,3169,10010100100011,0000011,14,7
9509,37,257,10010100100101,0100101,14,7
9517,31,307,10010100101101,0011111,14,7
9518,2,4759,10010100101110,0000010,14,7
9523,89,107,10010100110011,1011001,14,7
9527,7,1361,10010100110111,0000111,14,7
9529,13,733,10010100111001,0001101,14,7
9535,5,1907,10010100111111,0000101,14,7
9543,3,3181,10010101000111,0000011,14,7
9553,41,233,10010101010001,0101001,14,7
9557,19,503,10010101010101,0010011,14,7
9561,3,3187,10010101011001,0000011,14,7
9563,73,131,10010101011011,1001001,14,7
9565,5,1913,10010101011101,0000101,14,7
9566,2,4783,10010101011110,0000010,14,7
9569,7,1367,10010101100001,0000111,14,7
9571,17,563,10010101100011,0010001,14,7
9573,3,3191,10010101100101,0000011,14,7
9574,2,4787,10010101100110,0000010,14,7
9577,61,157,10010101101001,0111101,14,7
9578,2,4789,10010101101010,0000010,14,7
9586,2,4793,10010101110010,0000010,14,7
9589,43,223,10010101110101,0101011,14,7
9593,53,181,10010101111001,0110101,14,7
9598,2,4799,10010101111110,0000010,14,7
9599,29,331,10010101111111,0011101,14,7
9602,2,4801,10010110000010,0000010,14,7
9607,13,739,10010110000111,0001101,14,7
9609,3,3203,10010110001001,0000011,14,7
9611,7,1373,10010110001011,0000111,14,7
9617,59,163,10010110010001,0111011,14,7
9626,2,4813,10010110011010,0000010,14,7
9627,3,3209,10010110011011,0000011,14,7
9634,2,4817,10010110100010,0000010,14,7
9637,23,419,10010110100101,0010111,14,7
9641,31,311,10010110101001,0011111,14,7
9647,11,877,10010110101111,0001011,14,7
9651,3,3217,10010110110011,0000011,14,7
9655,5,1931,10010110110111,0000101,14,7
9659,13,743,10010110111011,0001101,14,7
9662,2,4831,10010110111110,0000010,14,7
9663,3,3221,10010110111111,0000011,14,7
9665,5,1933,10010111000001,0000101,14,7
9667,7,1381,10010111000011,0000111,14,7
9671,19,509,10010111000111,0010011,14,7
9673,17,569,10010111001001,0010001,14,7
9683,23,421,10010111010011,0010111,14,7
9687,3,3229,10010111010111,0000011,14,7
9691,11,881,10010111011011,0001011,14,7
9701,89,109,10010111100101,1011001,14,7
9703,31,313,10010111100111,0011111,14,7
9707,17,571,10010111101011,0010001,14,7
9713,11,883,10010111110001,0001011,14,7
9722,2,4861,10010111111010,0000010,14,7
9727,71,137,10010111111111,1000111,14,7
9731,37,263,10011000000011,0100101,14,7
9742,2,4871,10011000001110,0000010,14,7
9745,5,1949,10011000010001,0000101,14,7
9753,3,3251,10011000011001,0000011,14,7
9754,2,4877,10011000011010,0000010,14,7
9755,5,1951,10011000011011,0000101,14,7
9757,11,887,10011000011101,0001011,14,7
9759,3,3253,10011000011111,0000011,14,7
9761,43,227,10011000100001,0101011,14,7
9763,13,751,10011000100011,0001101,14,7
9771,3,3257,10011000101011,0000011,14,7
9773,29,337,10011000101101,0011101,14,7
9777,3,3259,10011000110001,0000011,14,7
9778,2,4889,10011000110010,0000010,14,7
9793,7,1399,10011001000001,0000111,14,7
9797,97,101,10011001000101,1100001,14,7
9799,41,239,10011001000111,0101001,14,7
9806,2,4903,10011001001110,0000010,14,7
9809,17,577,10011001010001,0010001,14,7
9813,3,3271,10011001010101,0000011,14,7
9818,2,4909,10011001011010,0000010,14,7
9827,31,317,10011001100011,0011111,14,7
9838,2,4919,10011001101110,0000010,14,7
9841,13,757,10011001110001,0001101,14,7
9847,43,229,10011001110111,0101011,14,7
9853,59,167,10011001111101,0111011,14,7
9862,2,4931,10011010000110,0000010,14,7
9863,7,1409,10011010000111,0000111,14,7
9865,5,1973,10011010001001,0000101,14,7
9866,2,4933,10011010001010,0000010,14,7
9869,71,139,10011010001101,1000111,14,7
9874,2,4937,10011010010010,0000010,14,7
9881,41,241,10011010011001,0101001,14,7
9886,2,4943,10011010011110,0000010,14,7
9893,13,761,10011010100101,0001101,14,7
9895,5,1979,10011010100111,0000101,14,7
9897,3,3299,10011010101001,0000011,14,7
9899,19,521,10011010101011,0010011,14,7
9902,2,4951,10011010101110,0000010,14,7
9903,3,3301,10011010101111,0000011,14,7
9913,23,431,10011010111001,0010111,14,7
9914,2,4957,10011010111010,0000010,14,7
9917,47,211,10011010111101,0101111,14,7
9921,3,3307,10011011000001,0000011,14,7
9934,2,4967,10011011001110,0000010,14,7
9935,5,1987,10011011001111,0000101,14,7
9937,19,523,10011011010001,0010011,14,7
9938,2,4969,10011011010010,0000010,14,7
9939,3,3313,10011011010011,0000011,14,7
9943,61,163,10011011010111,0111101,14,7
9946,2,4973,10011011011010,0000010,14,7
9953,37,269,10011011100001,0100101,14,7
9957,3,3319,10011011100101,0000011,14,7
9959,23,433,10011011100111,0010111,14,7
9961,7,1423,10011011101001,0000111,14,7
9965,5,1993,10011011101101,0000101,14,7
9969,3,3323,10011011110001,0000011,14,7
9974,2,4987,10011011110110,0000010,14,7
9977,11,907,10011011111001,0001011,14,7
9979,17,587,10011011111011,0010001,14,7
9983,67,149,10011011111111,1000011,14,7
9985,5,1997,10011100000001,0000101,14,7
9986,2,4993,10011100000010,0000010,14,7
9987,3,3329,10011100000011,0000011,14,7
9989,7,1427,10011100000101,0000111,14,7
9991,97,103,10011100000111,1100001,14,7
9993,3,3331,10011100001001,0000011,14,7
9995,5,1999,10011100001011,0000101,14,7
9997,13,769,10011100001101,0001101,14,7
9998,2,4999,10011100001110,0000010,14,7
