N,p,q,N_binary,p_binary,N_bits,p_bits
67279,19,3541,10000011011001111,000010011,17,9
67282,2,33641,10000011011010010,000000010,17,9
67283,61,1103,10000011011010011,000111101,17,9
67285,5,13457,10000011011010101,000000101,17,9
67291,7,9613,10000011011011011,000000111,17,9
67294,2,33647,10000011011011110,000000010,17,9
67297,173,389,10000011011100001,010101101,17,9
67299,3,22433,10000011011100011,000000011,17,9
67313,83,811,10000011011110001,001010011,17,9
67315,5,13463,10000011011110011,000000101,17,9
67321,23,2927,10000011011111001,000010111,17,9
67323,3,22441,10000011011111011,000000011,17,9
67327,13,5179,10000011011111111,000001101,17,9
67331,11,6121,10000011100000011,000001011,17,9
67333,7,9619,10000011100000101,000000111,17,9
67341,3,22447,10000011100001101,000000011,17,9
67345,5,13469,10000011100010001,000000101,17,9
67351,47,1433,10000011100010111,000101111,17,9
67357,193,349,10000011100011101,011000001,17,9
67358,2,33679,10000011100011110,000000010,17,9
67359,3,22453,10000011100011111,000000011,17,9
67361,7,9623,10000011100100001,000000111,17,9
67373,89,757,10000011100101101,001011001,17,9
67381,43,1567,10000011100110101,000101011,17,9
67385,5,13477,10000011100111001,000000101,17,9
67387,79,853,10000011100111011,001001111,17,9
67393,19,3547,10000011101000001,000010011,17,9
67403,7,9629,10000011101001011,000000111,17,9
67406,2,33703,10000011101001110,000000010,17,9
67407,3,22469,10000011101001111,000000011,17,9
67417,7,9631,10000011101011001,000000111,17,9
67423,191,353,10000011101011111,010111111,17,9
67426,2,33713,10000011101100010,000000010,17,9
67435,5,13487,10000011101101011,000000101,17,9
67439,17,3967,10000011101101111,000010001,17,9
67441,11,6131,10000011101110001,000001011,17,9
67442,2,33721,10000011101110010,000000010,17,9
67443,3,22481,10000011101110011,000000011,17,9
67449,3,22483,10000011101111001,000000011,17,9
67451,37,1823,10000011101111011,000100101,17,9
67457,13,5189,10000011110000001,000001101,17,9
67463,11,6133,10000011110000111,000001011,17,9
67471,109,619,10000011110001111,001101101,17,9
67478,2,33739,10000011110010110,000000010,17,9
67495,5,13499,10000011110100111,000000101,17,9
67498,2,33749,10000011110101010,000000010,17,9
67501,7,9643,10000011110101101,000000111,17,9
67502,2,33751,10000011110101110,000000010,17,9
67503,3,22501,10000011110101111,000000011,17,9
67513,181,373,10000011110111001,010110101,17,9
67514,2,33757,10000011110111010,000000010,17,9
67517,107,631,10000011110111101,001101011,17,9
67519,251,269,10000011110111111,011111011,17,9
67533,3,22511,10000011111001101,000000011,17,9
67534,2,33767,10000011111001110,000000010,17,9
67538,2,33769,10000011111010010,000000010,17,9
67543,7,9649,10000011111010111,000000111,17,9
67546,2,33773,10000011111011010,000000010,17,9
67549,31,2179,10000011111011101,000011111,17,9
67553,43,1571,10000011111100001,000101011,17,9
67561,13,5197,10000011111101001,000001101,17,9
67565,5,13513,10000011111101101,000000101,17,9
67573,11,6143,10000011111110101,000001011,17,9
67582,2,33791,10000011111111110,000000010,17,9
67583,19,3557,10000011111111111,000010011,17,9
67591,257,263,10000100000000111,100000001,17,9
67593,3,22531,10000100000001001,000000011,17,9
67594,2,33797,10000100000001010,000000010,17,9
67597,23,2939,10000100000001101,000010111,17,9
67603,67,1009,10000100000010011,001000011,17,9
67615,5,13523,10000100000011111,000000101,17,9
67618,2,33809,10000100000100010,000000010,17,9
67621,19,3559,10000100000100101,000010011,17,9
67622,2,33811,10000100000100110,000000010,17,9
67623,3,22541,10000100000100111,000000011,17,9
67627,7,9661,10000100000101011,000000111,17,9
67629,3,22543,10000100000101101,000000011,17,9
67633,47,1439,10000100000110001,000101111,17,9
67637,239,283,10000100000110101,011101111,17,9
67647,3,22549,10000100000111111,000000011,17,9
67649,61,1109,10000100001000001,000111101,17,9
67654,2,33827,10000100001000110,000000010,17,9
67657,29,2333,10000100001001001,000011101,17,9
67658,2,33829,10000100001001010,000000010,17,9
67661,11,6151,10000100001001101,000001011,17,9
67663,71,953,10000100001001111,001000111,17,9
67667,157,431,10000100001010011,010011101,17,9
67681,53,1277,10000100001100001,000110101,17,9
67685,5,13537,10000100001100101,000000101,17,9
67687,113,599,10000100001100111,001110001,17,9
67693,139,487,10000100001101101,010001011,17,9
67701,3,22567,10000100001110101,000000011,17,9
67702,2,33851,10000100001110110,000000010,17,9
67703,79,857,10000100001110111,001001111,17,9
67713,3,22571,10000100010000001,000000011,17,9
67714,2,33857,10000100010000010,000000010,17,9
67717,13,5209,10000100010000101,000001101,17,9
67719,3,22573,10000100010000111,000000011,17,9
67721,241,281,10000100010001001,011110001,17,9
67726,2,33863,10000100010001110,000000010,17,9
67729,89,761,10000100010010001,001011001,17,9
67739,7,9677,10000100010011011,000000111,17,9
67742,2,33871,10000100010011110,000000010,17,9
67747,37,1831,10000100010100011,000100101,17,9
67753,7,9679,10000100010101001,000000111,17,9
67765,5,13553,10000100010110101,000000101,17,9
67778,2,33889,10000100011000010,000000010,17,9
67786,2,33893,10000100011001010,000000010,17,9
67787,53,1279,10000100011001011,000110101,17,9
67793,11,6163,10000100011010001,000001011,17,9
67799,151,449,10000100011010111,010010111,17,9
67813,17,3989,10000100011100101,000010001,17,9
67817,73,929,10000100011101001,001001001,17,9
67822,2,33911,10000100011101110,000000010,17,9
67823,7,9689,10000100011101111,000000111,17,9
67831,29,2339,10000100011110111,000011101,17,9
67835,5,13567,10000100011111011,000000101,17,9
67839,3,22613,10000100011111111,000000011,17,9
67841,179,379,10000100100000001,010110011,17,9
67846,2,33923,10000100100000110,000000010,17,9
67849,19,3571,10000100100001001,000010011,17,9
67857,3,22619,10000100100010001,000000011,17,9
67861,79,859,10000100100010101,001001111,17,9
67862,2,33931,10000100100010110,000000010,17,9
67863,3,22621,10000100100010111,000000011,17,9
67871,67,1013,10000100100011111,001000011,17,9
67874,2,33937,10000100100100010,000000010,17,9
67877,103,659,10000100100100101,001100111,17,9
67879,7,9697,10000100100100111,000000111,17,9
67882,2,33941,10000100100101010,000000010,17,9
67885,5,13577,10000100100101101,000000101,17,9
67889,29,2341,10000100100110001,000011101,17,9
67897,43,1579,10000100100111001,000101011,17,9
67903,11,6173,10000100100111111,000001011,17,9
67909,59,1151,10000100101000101,000111011,17,9
67911,3,22637,10000100101000111,000000011,17,9
67913,113,601,10000100101001001,001110001,17,9
67917,3,22639,10000100101001101,000000011,17,9
67919,23,2953,10000100101001111,000010111,17,9
67922,2,33961,10000100101010010,000000010,17,9
67929,3,22643,10000100101011001,000000011,17,9
67934,2,33967,10000100101011110,000000010,17,9
67937,41,1657,10000100101100001,000101001,17,9
67951,13,5227,10000100101101111,000001101,17,9
67953,3,22651,10000100101110001,000000011,17,9
67955,5,13591,10000100101110011,000000101,17,9
67973,101,673,10000100110000101,001100101,17,9
67981,157,433,10000100110001101,010011101,17,9
67985,5,13597,10000100110010001,000000101,17,9
67994,2,33997,10000100110011010,000000010,17,9
67997,97,701,10000100110011101,001100001,17,9
67999,53,1283,10000100110011111,000110101,17,9
68003,13,5231,10000100110100011,000001101,17,9
68007,3,22669,10000100110100111,000000011,17,9
68009,47,1447,10000100110101001,000101111,17,9
68011,23,2957,10000100110101011,000010111,17,9
68017,17,4001,10000100110110001,000010001,17,9
68021,251,271,10000100110110101,011111011,17,9
68027,59,1153,10000100110111011,000111011,17,9
68029,13,5233,10000100110111101,000001101,17,9
68033,7,9719,10000100111000001,000000111,17,9
68037,3,22679,10000100111000101,000000011,17,9
68038,2,34019,10000100111000110,000000010,17,9
68039,19,3581,10000100111000111,000010011,17,9
68047,7,9721,10000100111001111,000000111,17,9
68051,17,4003,10000100111010011,000010001,17,9
68062,2,34031,10000100111011110,000000010,17,9
68063,29,2347,10000100111011111,000011101,17,9
68065,5,13613,10000100111100001,000000101,17,9
68066,2,34033,10000100111100010,000000010,17,9
68069,43,1583,10000100111100101,000101011,17,9
68073,3,22691,10000100111101001,000000011,17,9
68077,19,3583,10000100111101101,000010011,17,9
68078,2,34039,10000100111101110,000000010,17,9
68081,13,5237,10000100111110001,000001101,17,9
68083,103,661,10000100111110011,001100111,17,9
68091,3,22697,10000100111111011,000000011,17,9
68093,149,457,10000100111111101,010010101,17,9
68095,5,13619,10000100111111111,000000101,17,9
68097,3,22699,10000101000000001,000000011,17,9
68114,2,34057,10000101000010010,000000010,17,9
68119,17,4007,10000101000010111,000010001,17,9
68122,2,34061,10000101000011010,000000010,17,9
68127,3,22709,10000101000011111,000000011,17,9
68129,193,353,10000101000100001,011000001,17,9
68131,7,9733,10000101000100011,000000111,17,9
68135,5,13627,10000101000100111,000000101,17,9
68137,61,1117,10000101000101001,000111101,17,9
68143,83,821,10000101000101111,001010011,17,9
68149,23,2963,10000101000110101,000010111,17,9
68151,3,22717,10000101000110111,000000011,17,9
68163,3,22721,10000101001000011,000000011,17,9
68165,5,13633,10000101001000101,000000101,17,9
68167,11,6197,10000101001000111,000001011,17,9
68173,7,9739,10000101001001101,000000111,17,9
68177,79,863,10000101001010001,001001111,17,9
68179,29,2351,10000101001010011,000011101,17,9
68181,3,22727,10000101001010101,000000011,17,9
68183,41,1663,10000101001010111,000101001,17,9
68189,11,6199,10000101001011101,000001011,17,9
68197,47,1451,10000101001100101,000101111,17,9
68201,7,9743,10000101001101001,000000111,17,9
68203,241,283,10000101001101011,011110001,17,9
68217,3,22739,10000101001111001,000000011,17,9
68221,17,4013,10000101001111101,000010001,17,9
68223,3,22741,10000101001111111,000000011,17,9
68233,11,6203,10000101010001001,000001011,17,9
68243,7,9749,10000101010010011,000000111,17,9
68245,5,13649,10000101010010101,000000101,17,9
68246,2,34123,10000101010010110,000000010,17,9
68249,139,491,10000101010011001,010001011,17,9
68251,131,521,10000101010011011,010000011,17,9
68253,3,22751,10000101010011101,000000011,17,9
68254,2,34127,10000101010011110,000000010,17,9
68258,2,34129,10000101010100010,000000010,17,9
68267,19,3593,10000101010101011,000010011,17,9
68269,233,293,10000101010101101,011101001,17,9
68273,67,1019,10000101010110001,001000011,17,9
68282,2,34141,10000101010111010,000000010,17,9
68287,23,2969,10000101010111111,000010111,17,9
68291,47,1453,10000101011000011,000101111,17,9
68293,31,2203,10000101011000101,000011111,17,9
68294,2,34147,10000101011000110,000000010,17,9
68297,163,419,10000101011001001,010100011,17,9
68303,167,409,10000101011001111,010100111,17,9
68307,3,22769,10000101011010011,000000011,17,9
68309,83,823,10000101011010101,001010011,17,9
68314,2,34157,10000101011011010,000000010,17,9
68317,53,1289,10000101011011101,000110101,17,9
68318,2,34159,10000101011011110,000000010,17,9
68321,11,6211,10000101011100001,000001011,17,9
68323,17,4019,10000101011100011,000010001,17,9
68331,3,22777,10000101011101011,000000011,17,9
68333,23,2971,10000101011101101,000010111,17,9
68339,37,1847,10000101011110011,000100101,17,9
68342,2,34171,10000101011110110,000000010,17,9
68345,5,13669,10000101011111001,000000101,17,9
68347,41,1667,10000101011111011,000101001,17,9
68349,3,22783,10000101011111101,000000011,17,9
68353,29,2357,10000101100000001,000011101,17,9
68357,17,4021,10000101100000101,000010001,17,9
68359,197,347,10000101100000111,011000101,17,9
68361,3,22787,10000101100001001,000000011,17,9
68363,137,499,10000101100001011,010001001,17,9
68366,2,34183,10000101100001110,000000010,17,9
68369,7,9767,10000101100010001,000000111,17,9
68377,101,677,10000101100011001,001100101,17,9
68383,7,9769,10000101100011111,000000111,17,9
68387,11,6217,10000101100100011,000001011,17,9
68393,13,5261,10000101100101001,000001101,17,9
68395,5,13679,10000101100101011,000000101,17,9
68401,73,937,10000101100110001,001001001,17,9
68405,5,13681,10000101100110101,000000101,17,9
68407,67,1021,10000101100110111,001000011,17,9
68417,31,2207,10000101101000001,000011111,17,9
68421,3,22807,10000101101000101,000000011,17,9
68422,2,34211,10000101101000110,000000010,17,9
68423,53,1291,10000101101000111,000110101,17,9
68426,2,34213,10000101101001010,000000010,17,9
68429,41,1669,10000101101001101,000101001,17,9
68431,11,6221,10000101101001111,000001011,17,9
68433,3,22811,10000101101010001,000000011,17,9
68434,2,34217,10000101101010010,000000010,17,9
68435,5,13687,10000101101010011,000000101,17,9
68441,89,769,10000101101011001,001011001,17,9
68451,3,22817,10000101101100011,000000011,17,9
68455,5,13691,10000101101100111,000000101,17,9
68459,17,4027,10000101101101011,000010001,17,9
68461,223,307,10000101101101101,011011111,17,9
68462,2,34231,10000101101101110,000000010,17,9
68465,5,13693,10000101101110001,000000101,17,9
68467,7,9781,10000101101110011,000000111,17,9
68485,5,13697,10000101110000101,000000101,17,9
68503,61,1123,10000101110010111,000111101,17,9
68506,2,34253,10000101110011010,000000010,17,9
68509,7,9787,10000101110011101,000000111,17,9
68513,131,523,10000101110100001,010000011,17,9
68518,2,34259,10000101110100110,000000010,17,9
68519,11,6229,10000101110100111,000001011,17,9
68522,2,34261,10000101110101010,000000010,17,9
68533,19,3607,10000101110110101,000010011,17,9
68534,2,34267,10000101110110110,000000010,17,9
68537,7,9791,10000101110111001,000000111,17,9
68545,5,13709,10000101111000001,000000101,17,9
68546,2,34273,10000101111000010,000000010,17,9
68549,13,5273,10000101111000101,000001101,17,9
68555,5,13711,10000101111001011,000000101,17,9
68557,179,383,10000101111001101,010110011,17,9
68559,3,22853,10000101111001111,000000011,17,9
68566,2,34283,10000101111010110,000000010,17,9
68569,191,359,10000101111011001,010111111,17,9
68573,47,1459,10000101111011101,000101111,17,9
68577,3,22859,10000101111100001,000000011,17,9
68583,3,22861,10000101111100111,000000011,17,9
68587,107,641,10000101111101011,001101011,17,9
68591,113,607,10000101111101111,001110001,17,9
68594,2,34297,10000101111110010,000000010,17,9
68599,181,379,10000101111110111,010110101,17,9
68602,2,34301,10000101111111010,000000010,17,9
68603,31,2213,10000101111111011,000011111,17,9
68605,5,13721,10000101111111101,000000101,17,9
68606,2,34303,10000101111111110,000000010,17,9
68613,3,22871,10000110000000101,000000011,17,9
68615,5,13723,10000110000000111,000000101,17,9
68617,59,1163,10000110000001001,000111011,17,9
68621,7,9803,10000110000001101,000000111,17,9
68623,163,421,10000110000001111,010100011,17,9
68626,2,34313,10000110000010010,000000010,17,9
68627,13,5279,10000110000010011,000001101,17,9
68631,3,22877,10000110000010111,000000011,17,9
68638,2,34319,10000110000011110,000000010,17,9
68641,83,827,10000110000100001,001010011,17,9
68645,5,13729,10000110000100101,000000101,17,9
68647,19,3613,10000110000100111,000010011,17,9
68653,13,5281,10000110000101101,000001101,17,9
68654,2,34327,10000110000101110,000000010,17,9
68657,71,967,10000110000110001,001000111,17,9
68671,43,1597,10000110000111111,000101011,17,9
68674,2,34337,10000110001000010,000000010,17,9
68677,7,9811,10000110001000101,000000111,17,9
68681,173,397,10000110001001001,010101101,17,9
68689,149,461,10000110001010001,010010101,17,9
68693,73,941,10000110001010101,001001001,17,9
68702,2,34351,10000110001011110,000000010,17,9
68703,3,22901,10000110001011111,000000011,17,9
68707,127,541,10000110001100011,001111111,17,9
68717,11,6247,10000110001101101,000001011,17,9
68719,7,9817,10000110001101111,000000111,17,9
68721,3,22907,10000110001110001,000000011,17,9
68722,2,34361,10000110001110010,000000010,17,9
68723,19,3617,10000110001110011,000010011,17,9
68734,2,34367,10000110001111110,000000010,17,9
68738,2,34369,10000110010000010,000000010,17,9
68741,53,1297,10000110010000101,000110101,17,9
68753,197,349,10000110010010001,011000101,17,9
68755,5,13751,10000110010010011,000000101,17,9
68759,29,2371,10000110010010111,000011101,17,9
68762,2,34381,10000110010011010,000000010,17,9
68763,3,22921,10000110010011011,000000011,17,9
68773,97,709,10000110010100101,001100001,17,9
68779,109,631,10000110010101011,001101101,17,9
68785,5,13757,10000110010110001,000000101,17,9
68795,5,13759,10000110010111011,000000101,17,9
68797,89,773,10000110010111101,001011001,17,9
68801,107,643,10000110011000001,001101011,17,9
68803,7,9829,10000110011000011,000000111,17,9
68806,2,34403,10000110011000110,000000010,17,9
68807,83,829,10000110011000111,001010011,17,9
68811,3,22937,10000110011001011,000000011,17,9
68815,5,13763,10000110011001111,000000101,17,9
68827,11,6257,10000110011011011,000001011,17,9
68829,3,22943,10000110011011101,000000011,17,9
68831,7,9833,10000110011011111,000000111,17,9
68833,17,4049,10000110011100001,000010001,17,9
68837,19,3623,10000110011100101,000010011,17,9
68842,2,34421,10000110011101010,000000010,17,9
68843,43,1601,10000110011101011,000101011,17,9
68851,31,2221,10000110011110011,000011111,17,9
68857,37,1861,10000110011111001,000100101,17,9
68858,2,34429,10000110011111010,000000010,17,9
68861,13,5297,10000110011111101,000001101,17,9
68867,17,4051,10000110100000011,000010001,17,9
68869,61,1129,10000110100000101,000111101,17,9
68873,7,9839,10000110100001001,000000111,17,9
68878,2,34439,10000110100001110,000000010,17,9
68883,3,22961,10000110100010011,000000011,17,9
68889,3,22963,10000110100011001,000000011,17,9
68893,11,6263,10000110100011101,000001011,17,9
68905,5,13781,10000110100101001,000000101,17,9
68911,137,503,10000110100101111,010001001,17,9
68914,2,34457,10000110100110010,000000010,17,9
68919,3,22973,10000110100110111,000000011,17,9
68923,157,439,10000110100111011,010011101,17,9
68933,29,2377,10000110101000101,000011101,17,9
68938,2,34469,10000110101001010,000000010,17,9
68939,13,5303,10000110101001011,000001101,17,9
68941,71,971,10000110101001101,001000111,17,9
68942,2,34471,10000110101001110,000000010,17,9
68945,5,13789,10000110101010001,000000101,17,9
68953,53,1301,10000110101011001,000110101,17,9
68957,7,9851,10000110101011101,000000111,17,9
68959,11,6269,10000110101011111,000001011,17,9
68966,2,34483,10000110101100110,000000010,17,9
68969,17,4057,10000110101101001,000010001,17,9
68974,2,34487,10000110101101110,000000010,17,9
68977,23,2999,10000110101110001,000010111,17,9
68979,3,22993,10000110101110011,000000011,17,9
68981,11,6271,10000110101110101,000001011,17,9
68983,101,683,10000110101110111,001100101,17,9
68987,149,463,10000110101111011,010010101,17,9
68989,19,3631,10000110101111101,000010011,17,9
68995,5,13799,10000110110000011,000000101,17,9
68998,2,34499,10000110110000110,000000010,17,9
68999,7,9857,10000110110000111,000000111,17,9
69002,2,34501,10000110110001010,000000010,17,9
69007,151,457,10000110110001111,010010111,17,9
69009,3,23003,10000110110010001,000000011,17,9
69013,7,9859,10000110110010101,000000111,17,9
69017,13,5309,10000110110011001,000001101,17,9
69022,2,34511,10000110110011110,000000010,17,9
69023,23,3001,10000110110011111,000010111,17,9
69026,2,34513,10000110110100010,000000010,17,9
69033,3,23011,10000110110101001,000000011,17,9
69035,5,13807,10000110110101011,000000101,17,9
69038,2,34519,10000110110101110,000000010,17,9
69047,11,6277,10000110110110111,000001011,17,9
69049,29,2381,10000110110111001,000011101,17,9
69051,3,23017,10000110110111011,000000011,17,9
69053,199,347,10000110110111101,011000111,17,9
69059,53,1303,10000110111000011,000110101,17,9
69063,3,23021,10000110111000111,000000011,17,9
69074,2,34537,10000110111010010,000000010,17,9
69077,67,1031,10000110111010101,001000011,17,9
69079,37,1867,10000110111010111,000100101,17,9
69081,3,23027,10000110111011001,000000011,17,9
69086,2,34543,10000110111011110,000000010,17,9
69087,3,23029,10000110111011111,000000011,17,9
69089,59,1171,10000110111100001,000111011,17,9
69097,7,9871,10000110111101001,000000111,17,9
69098,2,34549,10000110111101010,000000010,17,9
69101,43,1607,10000110111101101,000101011,17,9
69103,19,3637,10000110111101111,000010011,17,9
69107,29,2383,10000110111110011,000011101,17,9
69117,3,23039,10000110111111101,000000011,17,9
69123,3,23041,10000111000000011,000000011,17,9
69131,73,947,10000111000001011,001001001,17,9
69133,257,269,10000111000001101,100000001,17,9
69137,47,1471,10000111000010001,000101111,17,9
69145,5,13829,10000111000011001,000000101,17,9
69155,5,13831,10000111000100011,000000101,17,9
69157,11,6287,10000111000100101,000001011,17,9
69159,3,23053,10000111000100111,000000011,17,9
69166,2,34583,10000111000101110,000000010,17,9
69169,263,263,10000111000110001,100000111,17,9
69171,3,23057,10000111000110011,000000011,17,9
69177,3,23059,10000111000111001,000000011,17,9
69178,2,34589,10000111000111010,000000010,17,9
69181,7,9883,10000111000111101,000000111,17,9
69182,2,34591,10000111000111110,000000010,17,9
69187,43,1609,10000111001000011,000101011,17,9
69189,3,23063,10000111001000101,000000011,17,9
69199,13,5323,10000111001001111,000001101,17,9
69205,5,13841,10000111001010101,000000101,17,9
69206,2,34603,10000111001010110,000000010,17,9
69209,7,9887,10000111001011001,000000111,17,9
69211,67,1033,10000111001011011,001000011,17,9
69213,3,23071,10000111001011101,000000011,17,9
69214,2,34607,10000111001011110,000000010,17,9
69217,19,3643,10000111001100001,000010011,17,9
69226,2,34613,10000111001101010,000000010,17,9
69227,37,1871,10000111001101011,000100101,17,9
69229,107,647,10000111001101101,001101011,17,9
69241,17,4073,10000111001111001,000010001,17,9
69243,3,23081,10000111001111011,000000011,17,9
69253,23,3011,10000111010000101,000010111,17,9
69261,3,23087,10000111010001101,000000011,17,9
69262,2,34631,10000111010001110,000000010,17,9
69269,113,613,10000111010010101,001110001,17,9
69271,53,1307,10000111010010111,000110101,17,9
69281,29,2389,10000111010100001,000011101,17,9
69283,79,877,10000111010100011,001001111,17,9
69287,193,359,10000111010100111,011000001,17,9
69289,11,6299,10000111010101001,000001011,17,9
69295,5,13859,10000111010101111,000000101,17,9
69297,3,23099,10000111010110001,000000011,17,9
69298,2,34649,10000111010110010,000000010,17,9
69301,37,1873,10000111010110101,000100101,17,9
69302,2,34651,10000111010110110,000000010,17,9
69307,7,9901,10000111010111011,000000111,17,9
69311,11,6301,10000111010111111,000001011,17,9
69319,103,673,10000111011000111,001100111,17,9
69323,181,383,10000111011001011,010110101,17,9
69329,13,5333,10000111011010001,000001101,17,9
69334,2,34667,10000111011010110,000000010,17,9
69343,17,4079,10000111011011111,000010001,17,9
69346,2,34673,10000111011100010,000000010,17,9
69347,31,2237,10000111011100011,000011111,17,9
69349,7,9907,10000111011100101,000000111,17,9
69351,3,23117,10000111011100111,000000011,17,9
69353,223,311,10000111011101001,011011111,17,9
69358,2,34679,10000111011101110,000000010,17,9
69359,43,1613,10000111011101111,000101011,17,9
69361,139,499,10000111011110001,010001011,17,9
69365,5,13873,10000111011110101,000000101,17,9
69367,71,977,10000111011110111,001000111,17,9
69373,173,401,10000111011111101,010101101,17,9
69374,2,34687,10000111011111110,000000010,17,9
69385,5,13877,10000111100001001,000000101,17,9
69386,2,34693,10000111100001010,000000010,17,9
69393,3,23131,10000111100010001,000000011,17,9
69395,5,13879,10000111100010011,000000101,17,9
69397,29,2393,10000111100010101,000011101,17,9
69406,2,34703,10000111100011110,000000010,17,9
69409,31,2239,10000111100100001,000011111,17,9
69413,41,1693,10000111100100101,000101001,17,9
69415,5,13883,10000111100100111,000000101,17,9
69421,11,6311,10000111100101101,000001011,17,9
69429,3,23143,10000111100110101,000000011,17,9
69437,23,3019,10000111100111101,000010111,17,9
69442,2,34721,10000111101000010,000000010,17,9
69449,37,1877,10000111101001001,000100101,17,9
69451,199,349,10000111101001011,011000111,17,9
69458,2,34729,10000111101010010,000000010,17,9
69461,7,9923,10000111101010101,000000111,17,9
69469,127,547,10000111101011101,001111111,17,9
69477,3,23159,10000111101100101,000000011,17,9
69478,2,34739,10000111101100110,000000010,17,9
69487,11,6317,10000111101101111,000001011,17,9
69494,2,34747,10000111101110110,000000010,17,9
69501,3,23167,10000111101111101,000000011,17,9
69503,7,9929,10000111101111111,000000111,17,9
69505,5,13901,10000111110000001,000000101,17,9
69511,13,5347,10000111110000111,000001101,17,9
69514,2,34757,10000111110001010,000000010,17,9
69515,5,13903,10000111110001011,000000101,17,9
69517,7,9931,10000111110001101,000000111,17,9
69518,2,34759,10000111110001110,000000010,17,9
69519,3,23173,10000111110001111,000000011,17,9
69521,19,3659,10000111110010001,000010011,17,9
69523,37,1879,10000111110010011,000100101,17,9
69526,2,34763,10000111110010110,000000010,17,9
69527,251,277,10000111110010111,011111011,17,9
69529,23,3023,10000111110011001,000010111,17,9
69533,31,2243,10000111110011101,000011111,17,9
69535,5,13907,10000111110011111,000000101,17,9
69541,197,353,10000111110100101,011000101,17,9
69547,17,4091,10000111110101011,000010001,17,9
69551,157,443,10000111110101111,010011101,17,9
69553,11,6323,10000111110110001,000001011,17,9
69562,2,34781,10000111110111010,000000010,17,9
69563,13,5351,10000111110111011,000001101,17,9
69565,5,13913,10000111110111101,000000101,17,9
69567,3,23189,10000111110111111,000000011,17,9
69569,73,953,10000111111000001,001001001,17,9
69571,29,2399,10000111111000011,000011101,17,9
69577,41,1697,10000111111001001,000101001,17,9
69581,17,4093,10000111111001101,000010001,17,9
69583,149,467,10000111111001111,010010101,17,9
69587,7,9941,10000111111010011,000000111,17,9
69591,3,23197,10000111111010111,000000011,17,9
69599,79,881,10000111111011111,001001111,17,9
69603,3,23201,10000111111100011,000000011,17,9
69605,5,13921,10000111111100101,000000101,17,9
69607,47,1481,10000111111100111,000101111,17,9
69609,3,23203,10000111111101001,000000011,17,9
69611,151,461,10000111111101011,010010111,17,9
69613,67,1039,10000111111101101,001000011,17,9
69614,2,34807,10000111111101110,000000010,17,9
69617,43,1619,10000111111110001,000101011,17,9
69619,11,6329,10000111111110011,000001011,17,9
69627,3,23209,10000111111111011,000000011,17,9
69631,179,389,10000111111111111,010110011,17,9
69637,83,839,10001000000000101,001010011,17,9
69638,2,34819,10001000000000110,000000010,17,9
69643,7,9949,10001000000001011,000000111,17,9
69647,257,271,10001000000001111,100000001,17,9
69655,5,13931,10001000000010111,000000101,17,9
69659,41,1699,10001000000011011,000101001,17,9
69665,5,13933,10001000000100001,000000101,17,9
69679,59,1181,10001000000101111,000111011,17,9
69681,3,23227,10001000000110001,000000011,17,9
69682,2,34841,10001000000110010,000000010,17,9
69683,17,4099,10001000000110011,000010001,17,9
69686,2,34843,10001000000110110,000000010,17,9
69689,227,307,10001000000111001,011100011,17,9
69694,2,34847,10001000000111110,000000010,17,9
69698,2,34849,10001000001000010,000000010,17,9
69701,47,1483,10001000001000101,000101111,17,9
69703,43,1621,10001000001000111,000101011,17,9
69707,11,6337,10001000001001011,000001011,17,9
69721,113,617,10001000001011001,001110001,17,9
69731,103,677,10001000001100011,001100111,17,9
69733,137,509,10001000001100101,010001001,17,9
69742,2,34871,10001000001101110,000000010,17,9
69743,97,719,10001000001101111,001100001,17,9
69749,19,3671,10001000001110101,000010011,17,9
69753,3,23251,10001000001111001,000000011,17,9
69754,2,34877,10001000001111010,000000010,17,9
69757,79,883,10001000001111101,001001111,17,9
69766,2,34883,10001000010000110,000000010,17,9
69769,7,9967,10001000010001001,000000111,17,9
69773,11,6343,10001000010001101,000001011,17,9
69781,31,2251,10001000010010101,000011111,17,9
69787,19,3673,10001000010011011,000010011,17,9
69791,101,691,10001000010011111,001100101,17,9
69793,71,983,10001000010100001,001000111,17,9
69794,2,34897,10001000010100010,000000010,17,9
69799,223,313,10001000010100111,011011111,17,9
69807,3,23269,10001000010101111,000000011,17,9
69811,7,9973,10001000010110011,000000111,17,9
69815,5,13963,10001000010110111,000000101,17,9
69826,2,34913,10001000011000010,000000010,17,9
69835,5,13967,10001000011001011,000000101,17,9
69837,3,23279,10001000011001101,000000011,17,9
69838,2,34919,10001000011001110,000000010,17,9
69841,211,331,10001000011010001,011010011,17,9
69851,23,3037,10001000011011011,000010111,17,9
69863,19,3677,10001000011100111,000010011,17,9
69869,109,641,10001000011101101,001101101,17,9
69871,107,653,10001000011101111,001101011,17,9
69873,3,23291,10001000011110001,000000011,17,9
69878,2,34939,10001000011110110,000000010,17,9
69879,3,23293,10001000011110111,000000011,17,9
69883,11,6353,10001000011111011,000001011,17,9
69887,17,4111,10001000011111111,000010001,17,9
69889,47,1487,10001000100000001,000101111,17,9
69891,3,23297,10001000100000011,000000011,17,9
69893,37,1889,10001000100000101,000100101,17,9
69898,2,34949,10001000100001010,000000010,17,9
69907,53,1319,10001000100010011,000110101,17,9
69913,151,463,10001000100011001,010010111,17,9
69917,139,503,10001000100011101,010001011,17,9
